Actual_Variance,Forecasted_Variance
0.006061781821009638,1.038924342897103
0.0007333842696865656,1.0362463901286472
0.016864518322179126,1.0534866399206595
0.14788075630149564,1.0501178545464909
0.17583614951073684,1.0516346866106783
0.01681095642187392,1.0560015503006788
0.18745946147249024,1.0500933282914786
0.0318797336090016,1.0484991519026274
0.4562183833216013,1.0490391741896807
0.12995807156126216,1.0444538868849929
0.13531564424231335,1.0477665468784394
0.1447677568618887,1.043476475049884
0.24362088796477077,1.0481861035716034
0.017011584003390444,1.044179244024207
0.2010347389311252,1.0365864160045033
0.4420925258258031,1.0361408588702836
0.9087294776000437,1.038618448899564
0.006453993307660986,1.039864738452724
0.009343304815046801,1.0442775085408296
0.8296985924410861,1.0463518843325232
0.054313655771569935,1.0529923265882097
0.5387814932800272,1.056355089887867
0.014919964497935869,1.0532116330330747
0.06142274023907562,1.0440231724391822
0.2917516156696113,1.0347327072855916
0.16839687824698815,1.0235292353607042
0.052736974102345006,1.0270707059124986
0.10560900358097727,1.0283711017990862
0.4978529476209728,1.0343842765598887
1.0574368138235872,1.0448303628618476
0.23582420972076615,1.0425789194598902
0.2674357255743741,1.0443241316537593
0.00968791998601346,1.0407708629950387
0.007761951425171266,1.0470839502856042
0.13870987148012884,1.051762011510178
0.43605428961821463,1.0512643661640961
0.013231886896745258,1.0497688735127608
0.20501315827886493,1.038948112579185
0.4596987368520888,1.0308147786383983
0.3644350938512623,1.0380856133799599
0.025676691913580657,1.0521792549052518
0.4163293142811603,1.0541673273323826
0.11846153953222635,1.063766755370242
0.004654855789122558,1.0753009654248002
0.10325968108405645,1.069225511021036
0.22132916426882407,1.0740430433026846
0.49192758410409737,1.0827019510664653
0.00016755009371053438,1.084524985127877
0.014239986956292581,1.087101562228852
0.1586211864710244,1.0950006871935212
0.15862118647103285,1.101810613968258
0.301241921810032,1.1072466942531296
0.28518344820365477,1.1076710675953487
0.2251962642480489,1.1045903315224268
0.17444374699110943,1.1116793757081787
0.0830406391597389,1.1097329754225598
1.514316350500822,1.1141621994428277
0.0015293243022744857,1.1034811758817777
0.002311742477336739,1.1083764465977914
0.010786077867792562,1.1178216031848582
0.30241269985838576,1.106963839443625
0.031551417760704525,1.1106645367197587
0.03370314786174401,1.1190968985410648
0.3420259482614072,1.1137043198989474
0.7506426403174974,1.1132232878844341
0.21789841912943134,1.114062318256472
0.1001653221647134,1.1140938162114973
0.29612689092658845,1.1167958878058615
0.3264563822984858,1.119170236117833
0.005694690623825723,1.1172290032431276
0.41535342563088634,1.117244227189991
0.025855649344483853,1.1215677744216674
0.0001350296843566105,1.1078842847941073
0.3394642234302596,1.107325059702156
0.6244201019661401,1.1028067652448887
0.00032932241717349286,1.1015233811504037
0.017952811698844988,1.1027308601827073
0.14629536085668252,1.1122533327369646
0.14861429110963392,1.1116354450260533
0.0001569679142969957,1.1151115585774847
0.5368385370767459,1.108723729555604
